vgs	Id(M2)	sqrt(Id(M2))
Step Information: Vds=300m  (Run: 1/6)
1.247999999999973e+000	5.008505e-004	2.237969e-002
1.248999999999973e+000	5.013029e-004	2.238979e-002
1.249999999999973e+000	5.017546e-004	2.239988e-002
1.250999999999973e+000	5.022058e-004	2.240995e-002
1.251999999999973e+000	5.026564e-004	2.242000e-002
1.252999999999973e+000	5.031065e-004	2.243004e-002
1.253999999999973e+000	5.035560e-004	2.244005e-002
1.254999999999973e+000	5.040049e-004	2.245005e-002
1.255999999999973e+000	5.044532e-004	2.246004e-002
1.256999999999972e+000	5.049010e-004	2.247000e-002
1.257999999999972e+000	5.053482e-004	2.247995e-002
1.258999999999972e+000	5.057948e-004	2.248988e-002
1.259999999999972e+000	5.062409e-004	2.249980e-002
1.260999999999972e+000	5.066863e-004	2.250969e-002
1.261999999999972e+000	5.071313e-004	2.251958e-002
1.262999999999972e+000	5.075756e-004	2.252944e-002
1.263999999999972e+000	5.080195e-004	2.253929e-002
1.264999999999972e+000	5.084627e-004	2.254912e-002
1.265999999999971e+000	5.089053e-004	2.255893e-002
1.266999999999971e+000	5.093475e-004	2.256873e-002
1.267999999999971e+000	5.097890e-004	2.257851e-002
1.268999999999971e+000	5.102300e-004	2.258827e-002
1.269999999999971e+000	5.106704e-004	2.259802e-002
1.270999999999971e+000	5.111102e-004	2.260775e-002
1.271999999999971e+000	5.115496e-004	2.261746e-002
1.272999999999971e+000	5.119883e-004	2.262716e-002
1.273999999999971e+000	5.124265e-004	2.263684e-002
1.274999999999970e+000	5.128641e-004	2.264650e-002
1.275999999999970e+000	5.133012e-004	2.265615e-002
1.276999999999970e+000	5.137377e-004	2.266578e-002
1.277999999999970e+000	5.141736e-004	2.267540e-002
1.278999999999970e+000	5.146090e-004	2.268500e-002
1.279999999999970e+000	5.150439e-004	2.269458e-002
1.280999999999970e+000	5.154781e-004	2.270414e-002
1.281999999999970e+000	5.159119e-004	2.271369e-002
1.282999999999970e+000	5.163451e-004	2.272323e-002
1.283999999999969e+000	5.167777e-004	2.273275e-002
1.284999999999969e+000	5.172098e-004	2.274225e-002
1.285999999999969e+000	5.176413e-004	2.275173e-002
1.286999999999969e+000	5.180723e-004	2.276120e-002
1.287999999999969e+000	5.185027e-004	2.277065e-002
1.288999999999969e+000	5.189326e-004	2.278009e-002
1.289999999999969e+000	5.193619e-004	2.278951e-002
1.290999999999969e+000	5.197907e-004	2.279892e-002
1.291999999999969e+000	5.202190e-004	2.280831e-002
1.292999999999968e+000	5.206466e-004	2.281768e-002
1.293999999999968e+000	5.210738e-004	2.282704e-002
1.294999999999968e+000	5.215004e-004	2.283638e-002
1.295999999999968e+000	5.219264e-004	2.284571e-002
1.296999999999968e+000	5.223519e-004	2.285502e-002
1.297999999999968e+000	5.227769e-004	2.286432e-002
1.298999999999968e+000	5.232014e-004	2.287360e-002
1.299999999999968e+000	5.236252e-004	2.288286e-002
1.300999999999968e+000	5.240486e-004	2.289211e-002
1.301999999999967e+000	5.244713e-004	2.290134e-002
1.302999999999967e+000	5.248936e-004	2.291056e-002
1.303999999999967e+000	5.253154e-004	2.291976e-002
1.304999999999967e+000	5.257365e-004	2.292895e-002
1.305999999999967e+000	5.261571e-004	2.293812e-002
1.306999999999967e+000	5.265773e-004	2.294727e-002
1.307999999999967e+000	5.269969e-004	2.295641e-002
1.308999999999967e+000	5.274159e-004	2.296554e-002
1.309999999999967e+000	5.278344e-004	2.297465e-002
1.310999999999966e+000	5.282523e-004	2.298374e-002
1.311999999999966e+000	5.286697e-004	2.299282e-002
1.312999999999966e+000	5.290867e-004	2.300188e-002
1.313999999999966e+000	5.295030e-004	2.301093e-002
1.314999999999966e+000	5.299188e-004	2.301997e-002
1.315999999999966e+000	5.303341e-004	2.302898e-002
1.316999999999966e+000	5.307489e-004	2.303799e-002
1.317999999999966e+000	5.311631e-004	2.304698e-002
1.318999999999966e+000	5.315769e-004	2.305595e-002
1.319999999999965e+000	5.319900e-004	2.306491e-002
1.320999999999965e+000	5.324027e-004	2.307385e-002
1.321999999999965e+000	5.328148e-004	2.308278e-002
1.322999999999965e+000	5.332264e-004	2.309169e-002
1.323999999999965e+000	5.336374e-004	2.310059e-002
1.324999999999965e+000	5.340480e-004	2.310948e-002
1.325999999999965e+000	5.344580e-004	2.311835e-002
1.326999999999965e+000	5.348675e-004	2.312720e-002
1.327999999999965e+000	5.352764e-004	2.313604e-002
1.328999999999964e+000	5.356849e-004	2.314487e-002
1.329999999999964e+000	5.360928e-004	2.315368e-002
1.330999999999964e+000	5.365002e-004	2.316247e-002
1.331999999999964e+000	5.369071e-004	2.317125e-002
1.332999999999964e+000	5.373134e-004	2.318002e-002
1.333999999999964e+000	5.377192e-004	2.318877e-002
1.334999999999964e+000	5.381245e-004	2.319751e-002
1.335999999999964e+000	5.385293e-004	2.320623e-002
1.336999999999964e+000	5.389336e-004	2.321494e-002
1.337999999999963e+000	5.393373e-004	2.322364e-002
1.338999999999963e+000	5.397405e-004	2.323232e-002
1.339999999999963e+000	5.401433e-004	2.324098e-002
1.340999999999963e+000	5.405454e-004	2.324963e-002
1.341999999999963e+000	5.409471e-004	2.325827e-002
1.342999999999963e+000	5.413483e-004	2.326689e-002
1.343999999999963e+000	5.417489e-004	2.327550e-002
1.344999999999963e+000	5.421491e-004	2.328410e-002
1.345999999999963e+000	5.425487e-004	2.329268e-002
1.346999999999962e+000	5.429478e-004	2.330124e-002
1.347999999999962e+000	5.433465e-004	2.330979e-002
1.348999999999962e+000	5.437445e-004	2.331833e-002
1.349999999999962e+000	5.441421e-004	2.332685e-002
1.350999999999962e+000	5.445391e-004	2.333536e-002
1.351999999999962e+000	5.449357e-004	2.334386e-002
1.352999999999962e+000	5.453317e-004	2.335234e-002
1.353999999999962e+000	5.457273e-004	2.336081e-002
1.354999999999962e+000	5.461223e-004	2.336926e-002
1.355999999999962e+000	5.465169e-004	2.337770e-002
1.356999999999961e+000	5.469109e-004	2.338613e-002
1.357999999999961e+000	5.473044e-004	2.339454e-002
1.358999999999961e+000	5.476974e-004	2.340293e-002
1.359999999999961e+000	5.480899e-004	2.341132e-002
1.360999999999961e+000	5.484819e-004	2.341969e-002
1.361999999999961e+000	5.488734e-004	2.342805e-002
1.362999999999961e+000	5.492644e-004	2.343639e-002
1.363999999999961e+000	5.496548e-004	2.344472e-002
1.364999999999961e+000	5.500448e-004	2.345303e-002
1.365999999999960e+000	5.504343e-004	2.346134e-002
1.366999999999960e+000	5.508233e-004	2.346962e-002
1.367999999999960e+000	5.512118e-004	2.347790e-002
1.368999999999960e+000	5.515997e-004	2.348616e-002
1.369999999999960e+000	5.519872e-004	2.349441e-002
1.370999999999960e+000	5.523742e-004	2.350264e-002
1.371999999999960e+000	5.527607e-004	2.351086e-002
1.372999999999960e+000	5.531466e-004	2.351907e-002
1.373999999999960e+000	5.535322e-004	2.352726e-002
1.374999999999959e+000	5.539171e-004	2.353544e-002
1.375999999999959e+000	5.543017e-004	2.354361e-002
1.376999999999959e+000	5.546857e-004	2.355177e-002
1.377999999999959e+000	5.550691e-004	2.355991e-002
1.378999999999959e+000	5.554522e-004	2.356803e-002
1.379999999999959e+000	5.558347e-004	2.357615e-002
1.380999999999959e+000	5.562167e-004	2.358425e-002
1.381999999999959e+000	5.565982e-004	2.359233e-002
1.382999999999959e+000	5.569793e-004	2.360041e-002
1.383999999999958e+000	5.573598e-004	2.360847e-002
1.384999999999958e+000	5.577399e-004	2.361652e-002
1.385999999999958e+000	5.581195e-004	2.362455e-002
1.386999999999958e+000	5.584985e-004	2.363257e-002
1.387999999999958e+000	5.588772e-004	2.364058e-002
1.388999999999958e+000	5.592553e-004	2.364858e-002
1.389999999999958e+000	5.596329e-004	2.365656e-002
1.390999999999958e+000	5.600100e-004	2.366453e-002
1.391999999999958e+000	5.603867e-004	2.367249e-002
1.392999999999957e+000	5.607628e-004	2.368043e-002
1.393999999999957e+000	5.611385e-004	2.368836e-002
1.394999999999957e+000	5.615137e-004	2.369628e-002
1.395999999999957e+000	5.618884e-004	2.370419e-002
1.396999999999957e+000	5.622627e-004	2.371208e-002
1.397999999999957e+000	5.626364e-004	2.371996e-002
1.398999999999957e+000	5.630096e-004	2.372782e-002
1.399999999999957e+000	5.633824e-004	2.373568e-002
1.400999999999957e+000	5.637547e-004	2.374352e-002
1.401999999999956e+000	5.641265e-004	2.375135e-002
1.402999999999956e+000	5.644979e-004	2.375916e-002
1.403999999999956e+000	5.648687e-004	2.376697e-002
1.404999999999956e+000	5.652391e-004	2.377476e-002
1.405999999999956e+000	5.656090e-004	2.378254e-002
1.406999999999956e+000	5.659784e-004	2.379030e-002
1.407999999999956e+000	5.663474e-004	2.379805e-002
1.408999999999956e+000	5.667158e-004	2.380579e-002
1.409999999999956e+000	5.670838e-004	2.381352e-002
1.410999999999955e+000	5.674514e-004	2.382124e-002
1.411999999999955e+000	5.678184e-004	2.382894e-002
1.412999999999955e+000	5.681849e-004	2.383663e-002
1.413999999999955e+000	5.685511e-004	2.384431e-002
1.414999999999955e+000	5.689167e-004	2.385197e-002
1.415999999999955e+000	5.692818e-004	2.385963e-002
1.416999999999955e+000	5.696465e-004	2.386727e-002
1.417999999999955e+000	5.700107e-004	2.387490e-002
1.418999999999955e+000	5.703744e-004	2.388251e-002
1.419999999999954e+000	5.707377e-004	2.389012e-002
1.420999999999954e+000	5.711005e-004	2.389771e-002
1.421999999999954e+000	5.714628e-004	2.390529e-002
1.422999999999954e+000	5.718247e-004	2.391286e-002
1.423999999999954e+000	5.721861e-004	2.392041e-002
1.424999999999954e+000	5.725470e-004	2.392795e-002
1.425999999999954e+000	5.729074e-004	2.393549e-002
1.426999999999954e+000	5.732674e-004	2.394300e-002
1.427999999999954e+000	5.736270e-004	2.395051e-002
1.428999999999953e+000	5.739860e-004	2.395800e-002
1.429999999999953e+000	5.743446e-004	2.396549e-002
1.430999999999953e+000	5.747027e-004	2.397296e-002
1.431999999999953e+000	5.750604e-004	2.398042e-002
1.432999999999953e+000	5.754175e-004	2.398786e-002
1.433999999999953e+000	5.757743e-004	2.399530e-002
1.434999999999953e+000	5.761306e-004	2.400272e-002
1.435999999999953e+000	5.764864e-004	2.401013e-002
1.436999999999953e+000	5.768417e-004	2.401753e-002
1.437999999999952e+000	5.771966e-004	2.402492e-002
1.438999999999952e+000	5.775511e-004	2.403229e-002
1.439999999999952e+000	5.779050e-004	2.403966e-002
1.440999999999952e+000	5.782585e-004	2.404701e-002
1.441999999999952e+000	5.786116e-004	2.405435e-002
1.442999999999952e+000	5.789642e-004	2.406167e-002
1.443999999999952e+000	5.793163e-004	2.406899e-002
1.444999999999952e+000	5.796680e-004	2.407630e-002
1.445999999999952e+000	5.800193e-004	2.408359e-002
1.446999999999951e+000	5.803700e-004	2.409087e-002
1.447999999999951e+000	5.807203e-004	2.409814e-002
1.448999999999951e+000	5.810702e-004	2.410540e-002
1.449999999999951e+000	5.814196e-004	2.411264e-002
1.450999999999951e+000	5.817686e-004	2.411988e-002
1.451999999999951e+000	5.821171e-004	2.412710e-002
1.452999999999951e+000	5.824651e-004	2.413431e-002
1.453999999999951e+000	5.828127e-004	2.414151e-002
1.454999999999951e+000	5.831599e-004	2.414870e-002
1.455999999999950e+000	5.835065e-004	2.415588e-002
1.456999999999950e+000	5.838528e-004	2.416305e-002
1.457999999999950e+000	5.841986e-004	2.417020e-002
1.458999999999950e+000	5.845439e-004	2.417734e-002
1.459999999999950e+000	5.848888e-004	2.418447e-002
1.460999999999950e+000	5.852333e-004	2.419160e-002
1.461999999999950e+000	5.855773e-004	2.419870e-002
1.462999999999950e+000	5.859208e-004	2.420580e-002
1.463999999999950e+000	5.862640e-004	2.421289e-002
1.464999999999950e+000	5.866066e-004	2.421996e-002
1.465999999999949e+000	5.869488e-004	2.422703e-002
1.466999999999949e+000	5.872906e-004	2.423408e-002
1.467999999999949e+000	5.876319e-004	2.424112e-002
1.468999999999949e+000	5.879728e-004	2.424815e-002
1.469999999999949e+000	5.883133e-004	2.425517e-002
1.470999999999949e+000	5.886533e-004	2.426218e-002
1.471999999999949e+000	5.889928e-004	2.426917e-002
1.472999999999949e+000	5.893319e-004	2.427616e-002
1.473999999999949e+000	5.896706e-004	2.428313e-002
1.474999999999948e+000	5.900089e-004	2.429010e-002
1.475999999999948e+000	5.903466e-004	2.429705e-002
1.476999999999948e+000	5.906840e-004	2.430399e-002
1.477999999999948e+000	5.910209e-004	2.431092e-002
1.478999999999948e+000	5.913574e-004	2.431784e-002
1.479999999999948e+000	5.916934e-004	2.432475e-002
1.480999999999948e+000	5.920290e-004	2.433165e-002
1.481999999999948e+000	5.923642e-004	2.433853e-002
1.482999999999948e+000	5.926989e-004	2.434541e-002
1.483999999999947e+000	5.930332e-004	2.435227e-002
1.484999999999947e+000	5.933670e-004	2.435913e-002
1.485999999999947e+000	5.937004e-004	2.436597e-002
1.486999999999947e+000	5.940335e-004	2.437280e-002
1.487999999999947e+000	5.943660e-004	2.437962e-002
1.488999999999947e+000	5.946981e-004	2.438643e-002
1.489999999999947e+000	5.950298e-004	2.439323e-002
1.490999999999947e+000	5.953611e-004	2.440002e-002
1.491999999999947e+000	5.956919e-004	2.440680e-002
1.492999999999946e+000	5.960223e-004	2.441357e-002
1.493999999999946e+000	5.963523e-004	2.442032e-002
1.494999999999946e+000	5.966818e-004	2.442707e-002
1.495999999999946e+000	5.970109e-004	2.443381e-002
1.496999999999946e+000	5.973395e-004	2.444053e-002
1.497999999999946e+000	5.976678e-004	2.444725e-002
1.498999999999946e+000	5.979956e-004	2.445395e-002
1.499999999999946e+000	5.983230e-004	2.446064e-002
1.500999999999946e+000	5.986500e-004	2.446732e-002
1.501999999999945e+000	5.989765e-004	2.447400e-002
1.502999999999945e+000	5.993026e-004	2.448066e-002
1.503999999999945e+000	5.996283e-004	2.448731e-002
1.504999999999945e+000	5.999535e-004	2.449395e-002
1.505999999999945e+000	6.002784e-004	2.450058e-002
1.506999999999945e+000	6.006028e-004	2.450720e-002
1.507999999999945e+000	6.009268e-004	2.451381e-002
1.508999999999945e+000	6.012503e-004	2.452041e-002
1.509999999999945e+000	6.015734e-004	2.452699e-002
1.510999999999944e+000	6.018961e-004	2.453357e-002
1.511999999999944e+000	6.022184e-004	2.454014e-002
1.512999999999944e+000	6.025403e-004	2.454670e-002
1.513999999999944e+000	6.028618e-004	2.455324e-002
1.514999999999944e+000	6.031828e-004	2.455978e-002
1.515999999999944e+000	6.035034e-004	2.456631e-002
1.516999999999944e+000	6.038236e-004	2.457282e-002
1.517999999999944e+000	6.041434e-004	2.457933e-002
1.518999999999944e+000	6.044628e-004	2.458582e-002
1.519999999999943e+000	6.047817e-004	2.459231e-002
1.520999999999943e+000	6.051002e-004	2.459879e-002
1.521999999999943e+000	6.054183e-004	2.460525e-002
1.522999999999943e+000	6.057360e-004	2.461170e-002
1.523999999999943e+000	6.060533e-004	2.461815e-002
1.524999999999943e+000	6.063702e-004	2.462458e-002
1.525999999999943e+000	6.066866e-004	2.463101e-002
1.526999999999943e+000	6.070026e-004	2.463742e-002
1.527999999999943e+000	6.073182e-004	2.464383e-002
1.528999999999942e+000	6.076334e-004	2.465022e-002
1.529999999999942e+000	6.079482e-004	2.465661e-002
1.530999999999942e+000	6.082626e-004	2.466298e-002
1.531999999999942e+000	6.085766e-004	2.466934e-002
1.532999999999942e+000	6.088901e-004	2.467570e-002
1.533999999999942e+000	6.092032e-004	2.468204e-002
1.534999999999942e+000	6.095160e-004	2.468838e-002
1.535999999999942e+000	6.098283e-004	2.469470e-002
1.536999999999942e+000	6.101402e-004	2.470102e-002
1.537999999999941e+000	6.104517e-004	2.470732e-002
1.538999999999941e+000	6.107629e-004	2.471362e-002
1.539999999999941e+000	6.110735e-004	2.471990e-002
1.540999999999941e+000	6.113838e-004	2.472618e-002
1.541999999999941e+000	6.116937e-004	2.473244e-002
1.542999999999941e+000	6.120031e-004	2.473870e-002
1.543999999999941e+000	6.123122e-004	2.474494e-002
1.544999999999941e+000	6.126208e-004	2.475118e-002
1.545999999999941e+000	6.129291e-004	2.475741e-002
1.546999999999940e+000	6.132370e-004	2.476362e-002
1.547999999999940e+000	6.135444e-004	2.476983e-002
1.548999999999940e+000	6.138515e-004	2.477603e-002
1.549999999999940e+000	6.141581e-004	2.478221e-002
1.550999999999940e+000	6.144643e-004	2.478839e-002
1.551999999999940e+000	6.147702e-004	2.479456e-002
1.552999999999940e+000	6.150756e-004	2.480072e-002
1.553999999999940e+000	6.153806e-004	2.480687e-002
1.554999999999940e+000	6.156852e-004	2.481301e-002
1.555999999999939e+000	6.159895e-004	2.481914e-002
1.556999999999939e+000	6.162933e-004	2.482525e-002
1.557999999999939e+000	6.165967e-004	2.483137e-002
1.558999999999939e+000	6.168997e-004	2.483747e-002
1.559999999999939e+000	6.172024e-004	2.484356e-002
1.560999999999939e+000	6.175046e-004	2.484964e-002
1.561999999999939e+000	6.178065e-004	2.485571e-002
1.562999999999939e+000	6.181079e-004	2.486178e-002
1.563999999999939e+000	6.184090e-004	2.486783e-002
1.564999999999938e+000	6.187096e-004	2.487387e-002
1.565999999999938e+000	6.190099e-004	2.487991e-002
1.566999999999938e+000	6.193097e-004	2.488593e-002
1.567999999999938e+000	6.196092e-004	2.489195e-002
1.568999999999938e+000	6.199083e-004	2.489796e-002
1.569999999999938e+000	6.202069e-004	2.490395e-002
1.570999999999938e+000	6.205052e-004	2.490994e-002
1.571999999999938e+000	6.208031e-004	2.491592e-002
1.572999999999938e+000	6.211006e-004	2.492189e-002
1.573999999999937e+000	6.213977e-004	2.492785e-002
1.574999999999937e+000	6.216944e-004	2.493380e-002
1.575999999999937e+000	6.219908e-004	2.493974e-002
1.576999999999937e+000	6.222867e-004	2.494567e-002
1.577999999999937e+000	6.225822e-004	2.495160e-002
1.578999999999937e+000	6.228774e-004	2.495751e-002
1.579999999999937e+000	6.231721e-004	2.496342e-002
1.580999999999937e+000	6.234666e-004	2.496931e-002
1.581999999999937e+000	6.237605e-004	2.497520e-002
1.582999999999937e+000	6.240541e-004	2.498108e-002
1.583999999999936e+000	6.243474e-004	2.498694e-002
1.584999999999936e+000	6.246402e-004	2.499280e-002
1.585999999999936e+000	6.249326e-004	2.499865e-002
1.586999999999936e+000	6.252247e-004	2.500449e-002
1.587999999999936e+000	6.255163e-004	2.501032e-002
1.588999999999936e+000	6.258076e-004	2.501615e-002
1.589999999999936e+000	6.260985e-004	2.502196e-002
1.590999999999936e+000	6.263891e-004	2.502777e-002
1.591999999999936e+000	6.266792e-004	2.503356e-002
1.592999999999935e+000	6.269689e-004	2.503935e-002
1.593999999999935e+000	6.272583e-004	2.504513e-002
1.594999999999935e+000	6.275473e-004	2.505089e-002
1.595999999999935e+000	6.278359e-004	2.505665e-002
1.596999999999935e+000	6.281241e-004	2.506240e-002
1.597999999999935e+000	6.284120e-004	2.506815e-002
1.598999999999935e+000	6.286994e-004	2.507388e-002
1.599999999999935e+000	6.289865e-004	2.507960e-002
1.600999999999935e+000	6.292732e-004	2.508532e-002
1.601999999999934e+000	6.295596e-004	2.509103e-002
1.602999999999934e+000	6.298455e-004	2.509672e-002
1.603999999999934e+000	6.301310e-004	2.510241e-002
1.604999999999934e+000	6.304163e-004	2.510809e-002
1.605999999999934e+000	6.307011e-004	2.511376e-002
1.606999999999934e+000	6.309855e-004	2.511943e-002
1.607999999999934e+000	6.312696e-004	2.512508e-002
1.608999999999934e+000	6.315532e-004	2.513072e-002
1.609999999999934e+000	6.318366e-004	2.513636e-002
1.610999999999933e+000	6.321195e-004	2.514199e-002
1.611999999999933e+000	6.324021e-004	2.514761e-002
1.612999999999933e+000	6.326843e-004	2.515322e-002
1.613999999999933e+000	6.329661e-004	2.515882e-002
1.614999999999933e+000	6.332475e-004	2.516441e-002
1.615999999999933e+000	6.335286e-004	2.516999e-002
1.616999999999933e+000	6.338092e-004	2.517557e-002
1.617999999999933e+000	6.340896e-004	2.518114e-002
1.618999999999933e+000	6.343696e-004	2.518669e-002
1.619999999999932e+000	6.346491e-004	2.519224e-002
1.620999999999932e+000	6.349284e-004	2.519778e-002
1.621999999999932e+000	6.352072e-004	2.520332e-002
1.622999999999932e+000	6.354856e-004	2.520884e-002
1.623999999999932e+000	6.357637e-004	2.521436e-002
1.624999999999932e+000	6.360415e-004	2.521986e-002
1.625999999999932e+000	6.363189e-004	2.522536e-002
1.626999999999932e+000	6.365958e-004	2.523085e-002
1.627999999999932e+000	6.368725e-004	2.523633e-002
1.628999999999931e+000	6.371487e-004	2.524181e-002
1.629999999999931e+000	6.374246e-004	2.524727e-002
1.630999999999931e+000	6.377002e-004	2.525273e-002
1.631999999999931e+000	6.379753e-004	2.525817e-002
1.632999999999931e+000	6.382501e-004	2.526361e-002
1.633999999999931e+000	6.385246e-004	2.526904e-002
1.634999999999931e+000	6.387986e-004	2.527447e-002
1.635999999999931e+000	6.390723e-004	2.527988e-002
1.636999999999931e+000	6.393457e-004	2.528529e-002
1.637999999999930e+000	6.396187e-004	2.529068e-002
1.638999999999930e+000	6.398913e-004	2.529607e-002
1.639999999999930e+000	6.401635e-004	2.530145e-002
1.640999999999930e+000	6.404354e-004	2.530683e-002
1.641999999999930e+000	6.407070e-004	2.531219e-002
1.642999999999930e+000	6.409781e-004	2.531755e-002
1.643999999999930e+000	6.412489e-004	2.532289e-002
1.644999999999930e+000	6.415194e-004	2.532823e-002
1.645999999999930e+000	6.417895e-004	2.533356e-002
1.646999999999929e+000	6.420592e-004	2.533889e-002
1.647999999999929e+000	6.423286e-004	2.534420e-002
1.648999999999929e+000	6.425976e-004	2.534951e-002
1.649999999999929e+000	6.428662e-004	2.535481e-002
1.650999999999929e+000	6.431345e-004	2.536010e-002
1.651999999999929e+000	6.434025e-004	2.536538e-002
1.652999999999929e+000	6.436701e-004	2.537065e-002
1.653999999999929e+000	6.439373e-004	2.537592e-002
1.654999999999929e+000	6.442041e-004	2.538118e-002
1.655999999999928e+000	6.444707e-004	2.538643e-002
1.656999999999928e+000	6.447369e-004	2.539167e-002
1.657999999999928e+000	6.450026e-004	2.539690e-002
1.658999999999928e+000	6.452681e-004	2.540213e-002
1.659999999999928e+000	6.455332e-004	2.540735e-002
1.660999999999928e+000	6.457979e-004	2.541255e-002
1.661999999999928e+000	6.460624e-004	2.541776e-002
1.662999999999928e+000	6.463264e-004	2.542295e-002
1.663999999999928e+000	6.465901e-004	2.542814e-002
1.664999999999927e+000	6.468534e-004	2.543331e-002
1.665999999999927e+000	6.471164e-004	2.543848e-002
1.666999999999927e+000	6.473790e-004	2.544364e-002
1.667999999999927e+000	6.476413e-004	2.544880e-002
1.668999999999927e+000	6.479032e-004	2.545394e-002
1.669999999999927e+000	6.481648e-004	2.545908e-002
1.670999999999927e+000	6.484261e-004	2.546421e-002
1.671999999999927e+000	6.486870e-004	2.546933e-002
1.672999999999927e+000	6.489475e-004	2.547445e-002
1.673999999999926e+000	6.492077e-004	2.547955e-002
1.674999999999926e+000	6.494675e-004	2.548465e-002
1.675999999999926e+000	6.497270e-004	2.548974e-002
1.676999999999926e+000	6.499861e-004	2.549483e-002
1.677999999999926e+000	6.502449e-004	2.549990e-002
1.678999999999926e+000	6.505034e-004	2.550497e-002
1.679999999999926e+000	6.507615e-004	2.551003e-002
1.680999999999926e+000	6.510193e-004	2.551508e-002
1.681999999999926e+000	6.512767e-004	2.552012e-002
1.682999999999925e+000	6.515338e-004	2.552516e-002
1.683999999999925e+000	6.517905e-004	2.553019e-002
1.684999999999925e+000	6.520469e-004	2.553521e-002
1.685999999999925e+000	6.523029e-004	2.554022e-002
1.686999999999925e+000	6.525586e-004	2.554523e-002
1.687999999999925e+000	6.528140e-004	2.555022e-002
1.688999999999925e+000	6.530690e-004	2.555521e-002
1.689999999999925e+000	6.533237e-004	2.556020e-002
1.690999999999925e+000	6.535780e-004	2.556517e-002
1.691999999999925e+000	6.538320e-004	2.557014e-002
1.692999999999924e+000	6.540857e-004	2.557510e-002
1.693999999999924e+000	6.543390e-004	2.558005e-002
1.694999999999924e+000	6.545919e-004	2.558499e-002
1.695999999999924e+000	6.548446e-004	2.558993e-002
1.696999999999924e+000	6.550969e-004	2.559486e-002
1.697999999999924e+000	6.553489e-004	2.559978e-002
1.698999999999924e+000	6.556005e-004	2.560470e-002
1.699999999999924e+000	6.558518e-004	2.560960e-002
1.700999999999924e+000	6.561027e-004	2.561450e-002
1.701999999999923e+000	6.563533e-004	2.561939e-002
1.702999999999923e+000	6.566036e-004	2.562428e-002
1.703999999999923e+000	6.568535e-004	2.562915e-002
1.704999999999923e+000	6.571031e-004	2.563402e-002
1.705999999999923e+000	6.573524e-004	2.563888e-002
1.706999999999923e+000	6.576013e-004	2.564374e-002
1.707999999999923e+000	6.578499e-004	2.564859e-002
1.708999999999923e+000	6.580982e-004	2.565342e-002
1.709999999999923e+000	6.583461e-004	2.565826e-002
1.710999999999922e+000	6.585937e-004	2.566308e-002
1.711999999999922e+000	6.588410e-004	2.566790e-002
1.712999999999922e+000	6.590879e-004	2.567271e-002
1.713999999999922e+000	6.593345e-004	2.567751e-002
1.714999999999922e+000	6.595808e-004	2.568231e-002
1.715999999999922e+000	6.598267e-004	2.568709e-002
1.716999999999922e+000	6.600723e-004	2.569187e-002
1.717999999999922e+000	6.603176e-004	2.569665e-002
1.718999999999922e+000	6.605625e-004	2.570141e-002
1.719999999999921e+000	6.608072e-004	2.570617e-002
1.720999999999921e+000	6.610515e-004	2.571092e-002
1.721999999999921e+000	6.612954e-004	2.571567e-002
1.722999999999921e+000	6.615390e-004	2.572040e-002
1.723999999999921e+000	6.617823e-004	2.572513e-002
1.724999999999921e+000	6.620253e-004	2.572985e-002
1.725999999999921e+000	6.622680e-004	2.573457e-002
1.726999999999921e+000	6.625103e-004	2.573928e-002
1.727999999999921e+000	6.627523e-004	2.574398e-002
1.728999999999920e+000	6.629939e-004	2.574867e-002
1.729999999999920e+000	6.632353e-004	2.575335e-002
1.730999999999920e+000	6.634763e-004	2.575803e-002
1.731999999999920e+000	6.637170e-004	2.576271e-002
1.732999999999920e+000	6.639574e-004	2.576737e-002
1.733999999999920e+000	6.641974e-004	2.577203e-002
1.734999999999920e+000	6.644371e-004	2.577668e-002
1.735999999999920e+000	6.646765e-004	2.578132e-002
1.736999999999920e+000	6.649156e-004	2.578596e-002
1.737999999999919e+000	6.651543e-004	2.579059e-002
1.738999999999919e+000	6.653928e-004	2.579521e-002
1.739999999999919e+000	6.656309e-004	2.579982e-002
1.740999999999919e+000	6.658686e-004	2.580443e-002
1.741999999999919e+000	6.661061e-004	2.580903e-002
1.742999999999919e+000	6.663433e-004	2.581363e-002
1.743999999999919e+000	6.665800e-004	2.581821e-002
1.744999999999919e+000	6.668165e-004	2.582279e-002
1.745999999999919e+000	6.670528e-004	2.582736e-002
1.746999999999918e+000	6.672886e-004	2.583193e-002
1.747999999999918e+000	6.675242e-004	2.583649e-002
1.748999999999918e+000	6.677594e-004	2.584104e-002
1.749999999999918e+000	6.679943e-004	2.584558e-002
1.750999999999918e+000	6.682288e-004	2.585012e-002
1.751999999999918e+000	6.684631e-004	2.585465e-002
1.752999999999918e+000	6.686971e-004	2.585918e-002
1.753999999999918e+000	6.689307e-004	2.586369e-002
1.754999999999918e+000	6.691641e-004	2.586821e-002
1.755999999999917e+000	6.693971e-004	2.587271e-002
1.756999999999917e+000	6.696297e-004	2.587720e-002
1.757999999999917e+000	6.698621e-004	2.588169e-002
1.758999999999917e+000	6.700942e-004	2.588618e-002
1.759999999999917e+000	6.703259e-004	2.589065e-002
1.760999999999917e+000	6.705573e-004	2.589512e-002
1.761999999999917e+000	6.707885e-004	2.589958e-002
1.762999999999917e+000	6.710193e-004	2.590404e-002
